"","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","situationid","situationconfidentiality","situationinformationstatus","situationurgency","situationrecordid","situationrecordcreationtime","situationrecordversion","situationrecordversiontime","situationrecordfirstsupplierversiontime","probabilityofoccurrence","validitystatus","overallstarttime","delaytimevalue","openlrbinary","openlrversion","alertceventcode","abnormaltraffictype","averagespeed","effectonroadlayout","roadmaintenancetype","roadmaintenancevalue","roadmaintenancelang","constructionworktype","networkmanagementtype","vehicleobstructiontype","accidenttype","obstructiontype","environmentalobstructiontype","poorenvironmenttype"
"492",1,"nl","TomTom Traffic Service","en",2016-05-05 11:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,24,2016-05-05 11:44:00,2016-05-05 11:44:00,"probable","active",2016-05-05 07:30:30,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"493",1,"nl","TomTom Traffic Service","en",2016-05-05 11:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,24,2016-05-05 11:58:30,2016-05-05 11:58:30,"probable","active",2016-05-05 07:30:30,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"494",1,"nl","TomTom Traffic Service","en",2016-05-05 12:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,27,2016-05-05 12:14:30,2016-05-05 12:14:30,"probable","active",2016-05-05 07:30:30,665,"C/wxUxm13gooCwI4//cLIA8=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"495",1,"nl","TomTom Traffic Service","en",2016-05-05 12:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,29,2016-05-05 12:29:30,2016-05-05 12:29:30,"probable","active",2016-05-05 07:30:30,501,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"496",1,"nl","TomTom Traffic Service","en",2016-05-05 12:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,30,2016-05-05 12:43:30,2016-05-05 12:43:30,"probable","active",2016-05-05 07:30:30,549,"C/wxTBm16gw0DAJG/9wLAA==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"497",1,"nl","TomTom Traffic Service","en",2016-05-05 12:59:04,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,35,2016-05-05 12:59:04,2016-05-05 12:59:04,"probable","active",2016-05-05 07:30:30,762,"C/wxTBm16gw0DAJG/9wLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"498",1,"nl","TomTom Traffic Service","en",2016-05-05 13:13:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,37,2016-05-05 13:13:00,2016-05-05 13:13:00,"probable","active",2016-05-05 07:30:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"499",1,"nl","TomTom Traffic Service","en",2016-05-05 13:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817497792","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817497792-1",2016-05-05 13:23:30,1,2016-05-05 13:29:00,2016-05-05 13:29:00,"probable","active",2016-05-05 13:23:30,180,"C/wxABmzNyOdBAAzAPsjEg==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"500",1,"nl","TomTom Traffic Service","en",2016-05-05 13:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,40,2016-05-05 13:29:00,2016-05-05 13:29:00,"probable","active",2016-05-05 07:30:30,463,"C/wxuRm1/wskCAFS/14KIBo=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"501",1,"nl","TomTom Traffic Service","en",2016-05-05 13:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817497792","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817497792-1",2016-05-05 13:23:30,1,2016-05-05 13:44:00,2016-05-05 13:44:00,"probable","active",2016-05-05 13:23:30,180,"C/wxABmzNyOdBAAzAPsjEg==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"502",1,"nl","TomTom Traffic Service","en",2016-05-05 13:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-05 07:30:30,40,2016-05-05 13:44:00,2016-05-05 13:44:00,"probable","active",2016-05-05 07:30:30,463,"C/wxuRm1/wskCAFS/14KIBo=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"503",1,"nl","TomTom Traffic Service","en",2016-05-05 14:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155264","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155264-1",2016-05-05 14:43:30,1,2016-05-05 14:43:30,2016-05-05 14:43:30,"probable","active",2016-05-05 14:43:30,148,"C/wypxm0iCOaA/8OAEsjCQ==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"504",1,"nl","TomTom Traffic Service","en",2016-05-05 14:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117363472","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117363472-1",2016-05-05 14:39:30,4,2016-05-05 14:43:30,2016-05-05 14:43:30,"probable","active",2016-05-05 14:39:30,208,"C/wyRRm07AsgDwB2AhgLbggX",3,115,"slowTraffic",9,"","","","","","","","","","",""
"505",1,"nl","TomTom Traffic Service","en",2016-05-05 16:28:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117376144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117376144-1",2016-05-05 16:27:30,1,2016-05-05 16:28:00,2016-05-05 16:28:00,"probable","active",2016-05-05 16:27:30,324,"C/wyUBm1UQohCwBeAT8LLh8=",3,108,"queueingTraffic",5,"","","","","","","","","","",""
"506",1,"nl","TomTom Traffic Service","en",2016-05-05 16:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117376144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117376144-1",2016-05-05 16:27:30,2,2016-05-05 16:44:00,2016-05-05 16:44:00,"probable","active",2016-05-05 16:27:30,429,"C/wyUBm1UQohCwBeAT8LLh8=",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"507",1,"nl","TomTom Traffic Service","en",2016-05-06 07:59:37,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,2,2016-05-06 07:59:37,2016-05-06 07:59:37,"probable","active",2016-05-06 07:30:30,788,"C/wxTBm16gw0DQI8/4sKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"508",1,"nl","TomTom Traffic Service","en",2016-05-06 08:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,2,2016-05-06 08:14:30,2016-05-06 08:14:30,"probable","active",2016-05-06 07:30:30,788,"C/wxTBm16gw0DQI8/4sKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"509",1,"nl","TomTom Traffic Service","en",2016-05-06 08:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,5,2016-05-06 08:29:30,2016-05-06 08:29:30,"probable","active",2016-05-06 07:30:30,922,"C/wxTBm16gw0EAIw/w8KIAs=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"510",1,"nl","TomTom Traffic Service","en",2016-05-06 08:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,6,2016-05-06 08:44:30,2016-05-06 08:44:30,"probable","active",2016-05-06 07:30:30,788,"C/wxTBm16gw0DQI8/4sKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"511",1,"nl","TomTom Traffic Service","en",2016-05-06 08:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,7,2016-05-06 08:59:30,2016-05-06 08:59:30,"probable","active",2016-05-06 07:30:30,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"512",1,"nl","TomTom Traffic Service","en",2016-05-06 09:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,7,2016-05-06 09:14:00,2016-05-06 09:14:00,"probable","active",2016-05-06 07:30:30,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"513",1,"nl","TomTom Traffic Service","en",2016-05-06 09:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,9,2016-05-06 09:29:30,2016-05-06 09:29:30,"probable","active",2016-05-06 07:30:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"514",1,"nl","TomTom Traffic Service","en",2016-05-06 09:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,11,2016-05-06 09:44:00,2016-05-06 09:44:00,"probable","active",2016-05-06 07:30:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"515",1,"nl","TomTom Traffic Service","en",2016-05-06 09:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,11,2016-05-06 09:59:00,2016-05-06 09:59:00,"probable","active",2016-05-06 07:30:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"516",1,"nl","TomTom Traffic Service","en",2016-05-06 10:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,12,2016-05-06 10:13:30,2016-05-06 10:13:30,"probable","active",2016-05-06 07:30:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"517",1,"nl","TomTom Traffic Service","en",2016-05-06 10:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,15,2016-05-06 10:29:00,2016-05-06 10:29:00,"probable","active",2016-05-06 07:30:30,774,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"518",1,"nl","TomTom Traffic Service","en",2016-05-06 10:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,21,2016-05-06 10:44:30,2016-05-06 10:44:30,"probable","active",2016-05-06 07:30:30,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"519",1,"nl","TomTom Traffic Service","en",2016-05-06 10:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,23,2016-05-06 10:58:30,2016-05-06 10:58:30,"probable","active",2016-05-06 07:30:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"520",1,"nl","TomTom Traffic Service","en",2016-05-06 11:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,40,2016-05-06 11:14:00,2016-05-06 11:14:00,"probable","active",2016-05-06 07:30:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"521",1,"nl","TomTom Traffic Service","en",2016-05-06 11:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,50,2016-05-06 11:28:30,2016-05-06 11:28:30,"probable","active",2016-05-06 07:30:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"522",1,"nl","TomTom Traffic Service","en",2016-05-06 11:44:39,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,51,2016-05-06 11:44:39,2016-05-06 11:44:39,"probable","active",2016-05-06 07:30:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"523",1,"nl","TomTom Traffic Service","en",2016-05-06 11:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,51,2016-05-06 11:58:30,2016-05-06 11:58:30,"probable","active",2016-05-06 07:30:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"524",1,"nl","TomTom Traffic Service","en",2016-05-06 12:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144-1",2016-05-06 12:08:30,1,2016-05-06 12:14:30,2016-05-06 12:14:30,"probable","active",2016-05-06 12:08:30,288,"C/wyKBm0lAoxCf5f/xsLRAw=",3,101,"stationaryTraffic",6,"","","","","","","","","","",""
"525",1,"nl","TomTom Traffic Service","en",2016-05-06 12:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,52,2016-05-06 12:14:30,2016-05-06 12:14:30,"probable","active",2016-05-06 07:30:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"526",1,"nl","TomTom Traffic Service","en",2016-05-06 12:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144-1",2016-05-06 12:08:30,4,2016-05-06 12:29:00,2016-05-06 12:29:00,"probable","active",2016-05-06 12:08:30,113,"C/wyKBm0lAoxCf5f/xsLRAw=",3,115,"slowTraffic",12,"","","","","","","","","","",""
"527",1,"nl","TomTom Traffic Service","en",2016-05-06 12:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,52,2016-05-06 12:29:00,2016-05-06 12:29:00,"probable","active",2016-05-06 07:30:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"528",1,"nl","TomTom Traffic Service","en",2016-05-06 12:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,52,2016-05-06 12:43:30,2016-05-06 12:43:30,"probable","active",2016-05-06 07:30:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"529",1,"nl","TomTom Traffic Service","en",2016-05-06 12:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,52,2016-05-06 12:59:30,2016-05-06 12:59:30,"probable","active",2016-05-06 07:30:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"530",1,"nl","TomTom Traffic Service","en",2016-05-06 13:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884390544-1",2016-05-06 07:30:30,54,2016-05-06 13:14:00,2016-05-06 13:14:00,"probable","active",2016-05-06 07:30:30,463,"C/wxuRm1/wskCAFS/14KIBo=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"531",1,"nl","TomTom Traffic Service","en",2016-05-06 14:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899344-1",2016-05-06 14:49:00,1,2016-05-06 14:59:00,2016-05-06 14:59:00,"probable","active",2016-05-06 14:49:00,169,"C/wxEhm0WAosCAF3/+0LWyM=",3,108,"queueingTraffic",7,"","","","","","","","","","",""
"532",1,"nl","TomTom Traffic Service","en",2016-05-06 14:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944-1",2016-05-06 14:49:00,2,2016-05-06 14:59:00,2016-05-06 14:59:00,"probable","active",2016-05-06 14:49:00,480,"C/wyPxm03woxCv6Y/vIMAQ==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"533",1,"nl","TomTom Traffic Service","en",2016-05-06 15:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944-1",2016-05-06 14:49:00,2,2016-05-06 15:14:00,2016-05-06 15:14:00,"probable","active",2016-05-06 14:49:00,480,"C/wyPxm03woxCv6Y/vIMAQ==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"534",1,"nl","TomTom Traffic Service","en",2016-05-07 09:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,1,2016-05-07 09:14:00,2016-05-07 09:14:00,"probable","active",2016-05-07 09:13:30,463,"C/wxuRm1/wskCAFS/14KIBo=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"535",1,"nl","TomTom Traffic Service","en",2016-05-07 09:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,3,2016-05-07 09:28:30,2016-05-07 09:28:30,"probable","active",2016-05-07 09:13:30,437,"C/wxuRm1/wskBwFc/68LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"536",1,"nl","TomTom Traffic Service","en",2016-05-07 09:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,5,2016-05-07 09:44:00,2016-05-07 09:44:00,"probable","active",2016-05-07 09:13:30,437,"C/wxuRm1/wskBwFc/68LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"537",1,"nl","TomTom Traffic Service","en",2016-05-07 09:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,5,2016-05-07 09:59:00,2016-05-07 09:59:00,"probable","active",2016-05-07 09:13:30,425,"C/wxuRm1/wskBwFc/68LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"538",1,"nl","TomTom Traffic Service","en",2016-05-07 10:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,6,2016-05-07 10:14:00,2016-05-07 10:14:00,"probable","active",2016-05-07 09:13:30,463,"C/wxuRm1/wskCAFS/14KIBo=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"539",1,"nl","TomTom Traffic Service","en",2016-05-07 10:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,10,2016-05-07 10:29:00,2016-05-07 10:29:00,"probable","active",2016-05-07 09:13:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"540",1,"nl","TomTom Traffic Service","en",2016-05-07 10:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,11,2016-05-07 10:44:00,2016-05-07 10:44:00,"probable","active",2016-05-07 09:13:30,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"541",1,"nl","TomTom Traffic Service","en",2016-05-07 10:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,12,2016-05-07 10:59:00,2016-05-07 10:59:00,"probable","active",2016-05-07 09:13:30,437,"C/wxuRm1/wskBwFc/68LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"542",1,"nl","TomTom Traffic Service","en",2016-05-07 11:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117926544-1",2016-05-07 09:13:30,13,2016-05-07 11:14:00,2016-05-07 11:14:00,"probable","active",2016-05-07 09:13:30,437,"C/wxuRm1/wskBwFc/68LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
